,created_at,positive,neutral,negative,count
21,2021-10-08 21,0.08399068322981366,0.8657670807453416,0.05019254658385093,322
22,2021-10-08 22,0.09945454545454545,0.8565731225296442,0.0360592885375494,253
23,2021-10-08 23,0.10058720930232558,0.8701511627906977,0.02927325581395349,172
0,2021-10-11 00,0.08524014336917562,0.8825017921146953,0.03227956989247312,279
1,2021-10-11 01,0.07823571428571428,0.8729428571428571,0.04883928571428572,280
2,2021-10-11 02,0.08196323529411764,0.8734375,0.04092647058823529,272
3,2021-10-11 03,0.0898046511627907,0.8670837209302326,0.04311162790697674,215
4,2021-10-11 04,0.09818435754189944,0.8665642458100559,0.035268156424581004,179
5,2021-10-11 05,0.08964814814814814,0.8602407407407408,0.04396296296296296,162
6,2021-10-11 06,0.08391472868217054,0.870891472868217,0.045209302325581395,129
7,2021-10-11 07,0.0635771144278607,0.8787213930348258,0.052751243781094526,201
8,2021-10-11 08,0.08738502673796791,0.8657754010695188,0.0468716577540107,187
9,2021-10-11 09,0.09739285714285714,0.8615051020408163,0.04114795918367347,196
10,2021-10-11 10,0.09331118881118881,0.870479020979021,0.03272027972027972,286
11,2021-10-11 11,0.09331818181818183,0.863551948051948,0.04314285714285714,308
12,2021-10-11 12,0.09162749445676274,0.8757538802660754,0.03261419068736142,451
13,2021-10-11 13,0.07802028985507246,0.8923468599033816,0.02963574879227053,1035
14,2021-10-11 14,0.09183371298405467,0.8812152619589977,0.026954441913439636,878
15,2021-10-11 15,0.11174613003095976,0.850642414860681,0.03760990712074303,646
16,2021-10-11 16,0.10267416934619507,0.8609399785637727,0.036390139335476954,933
17,2021-10-11 17,0.09928658536585366,0.8630142276422764,0.0376869918699187,492
18,2021-10-11 18,0.09276112026359143,0.8715222405271829,0.03569686985172982,607
19,2021-10-11 19,0.0805,0.883619926199262,0.03587822878228782,542
20,2021-10-11 20,0.09189772727272728,0.8676295454545455,0.040461363636363636,440
21,2021-10-11 21,0.10782644628099174,0.8526721763085399,0.039504132231404955,363
22,2021-10-11 22,0.08935492227979275,0.8649715025906737,0.03787823834196891,386
23,2021-10-11 23,0.0841268115942029,0.8722717391304349,0.029105072463768113,276
0,2021-10-12 00,0.07748582995951417,0.8830931174089068,0.039396761133603235,247
1,2021-10-12 01,0.08037685459940652,0.8931008902077152,0.026510385756676556,337
2,2021-10-12 02,0.08438823529411765,0.8792705882352941,0.03629803921568628,255
3,2021-10-12 03,0.09816724738675958,0.8703449477351916,0.03146341463414634,287
4,2021-10-12 04,0.08694036697247706,0.8757477064220184,0.03729816513761468,218
5,2021-10-12 05,0.09326923076923077,0.87898224852071,0.0277396449704142,338
6,2021-10-12 06,0.10121590909090909,0.867909090909091,0.02708333333333333,264
7,2021-10-12 07,0.09862727272727273,0.8660727272727273,0.03535,220
8,2021-10-12 08,0.09127642276422765,0.880308943089431,0.0284390243902439,246
9,2021-10-12 09,0.08555603448275863,0.8722370689655172,0.02927155172413793,232
10,2021-10-12 10,0.08606354515050167,0.8833745819397993,0.030558528428093645,299
11,2021-10-12 11,0.12314639175257731,0.8615876288659794,0.015259793814432989,485
12,2021-10-12 12,0.09405910543130991,0.8815607028753993,0.02438817891373802,626
13,2021-10-12 13,0.08425070159027127,0.8874125350795136,0.028324602432179605,1069
14,2021-10-12 14,0.09015058324496289,0.8826171792152704,0.027227995758218455,943
15,2021-10-12 15,0.10177239353891336,0.8697180616740089,0.028522760646108664,681
16,2021-10-12 16,0.09310629921259843,0.8706233595800524,0.036266404199475064,762
17,2021-10-12 17,0.092711743772242,0.8778659549228945,0.029419928825622773,843
