,created_at,positive,neutral,negative,count
13,2021-10-21 13,0.07324242424242423,0.8952121212121212,0.03154545454545454,33
14,2021-10-21 14,0.0927,0.8775499999999999,0.029699999999999997,20
15,2021-10-21 15,0.04511999999999999,0.89916,0.05576,25
16,2021-10-21 16,0.0742,0.9026,0.0232,15
17,2021-10-21 17,0.0702,0.87335,0.05645,20
18,2021-10-21 18,0.09425,0.8098333333333333,0.09591666666666666,12
19,2021-10-21 19,0.0966086956521739,0.8745652173913043,0.02882608695652174,23
20,2021-10-21 20,0.0407,0.9168,0.0425,10
21,2021-10-21 21,0.07933333333333333,0.8331666666666666,0.08750000000000001,12
22,2021-10-21 22,0.0398,0.898,0.0622,10
23,2021-10-21 23,0.10866666666666668,0.8550833333333333,0.03625,12
0,2021-10-22 00,0.051000000000000004,0.8723333333333333,0.07666666666666666,9
1,2021-10-22 01,0.10522222222222222,0.847,0.04766666666666667,9
2,2021-10-22 02,0.11239999999999999,0.7543,0.1333,10
3,2021-10-22 03,0.022625,0.977375,0.0,8
4,2021-10-22 04,0.18575,0.6695,0.14475,4
5,2021-10-22 05,0.07416666666666667,0.9081666666666667,0.017833333333333336,6
6,2021-10-22 06,0.045000000000000005,0.8923333333333333,0.06266666666666666,3
7,2021-10-22 07,0.1312,0.8688,0.0,5
8,2021-10-22 08,0.0,0.7903333333333333,0.20966666666666667,3
9,2021-10-22 09,0.0,0.667,0.333,1
10,2021-10-22 10,0.013428571428571429,0.97,0.016571428571428574,7
11,2021-10-22 11,0.035444444444444445,0.9324444444444444,0.03211111111111111,9
12,2021-10-22 12,0.1648421052631579,0.7875263157894736,0.04752631578947369,19
13,2021-10-22 13,0.05708823529411765,0.914735294117647,0.028205882352941174,34
14,2021-10-22 14,0.05376190476190476,0.8948095238095238,0.051428571428571435,42
15,2021-10-22 15,0.06767857142857144,0.8836785714285715,0.04864285714285715,28
16,2021-10-22 16,0.051222222222222225,0.8816296296296297,0.06714814814814815,27
17,2021-10-22 17,0.10737037037037037,0.8655555555555556,0.027037037037037037,27
18,2021-10-22 18,0.091,0.89625,0.0127,20
19,2021-10-22 19,0.10463157894736842,0.8794210526315789,0.015894736842105264,19
20,2021-10-22 20,0.0869,0.881,0.032100000000000004,10
21,2021-10-22 21,0.089,0.887,0.023999999999999997,17
22,2021-10-22 22,0.05888888888888889,0.8745555555555555,0.06655555555555555,9
23,2021-10-22 23,0.08166666666666667,0.8565555555555555,0.061888888888888896,9
0,2021-10-25 00,0.0,0.9388,0.0612,5
1,2021-10-25 01,0.1429090909090909,0.7464545454545455,0.11063636363636364,11
2,2021-10-25 02,0.08418181818181818,0.8743636363636363,0.04145454545454546,11
3,2021-10-25 03,0.24150000000000002,0.7456666666666667,0.012666666666666666,6
4,2021-10-25 04,0.0752,0.9248,0.0,5
5,2021-10-25 05,0.094,0.8612,0.0448,10
6,2021-10-25 06,0.1172857142857143,0.7885714285714286,0.09414285714285715,7
7,2021-10-25 07,0.08507142857142858,0.8102142857142857,0.10471428571428572,14
8,2021-10-25 08,0.06157142857142857,0.8451428571428572,0.09328571428571429,14
9,2021-10-25 09,0.03575,0.947375,0.016875,8
10,2021-10-25 10,0.0756,0.8613,0.0631,20
11,2021-10-25 11,0.05791666666666667,0.8324166666666667,0.10966666666666668,12
12,2021-10-25 12,0.09475,0.86775,0.0376,20
13,2021-10-25 13,0.07554166666666666,0.8846250000000001,0.039875,24
